9,11,11,1211
13,11,10,1236
9,12,13,1345
25,26,25,2780
10,9,7,960
29,32,33,3473
27,26,29,2994
9,10,12,1212
6,10,10,1070
5,4,7,653
27,26,27,2904
25,25,25,2736
31,34,32,3551
13,17,16,1770
35,32,34,3623
26,26,26,2842
12,15,12,1484
7,8,10,999
16,16,20,1958
18,19,19,2080
26,23,24,2620
21,20,19,2176
10,10,10,1139
25,24,25,2692
22,23,20,2370
32,33,31,3480
18,19,18,2035
32,31,29,3301
4,7,3,588
4,5,5,590
29,31,30,3294
28,27,26,2921
3,5,7,663
20,21,19,2203
3,2,3,350
13,15,17,1727
12,12,15,1487
26,23,24,2620
11,9,13,1248
15,12,15,1539
10,10,14,1319
25,24,24,2647
5,6,7,741
10,12,11,1273
34,30,30,3337
27,24,24,2681
22,24,24,2594
26,27,26,2886
19,18,17,1963
31,34,31,3506
8,11,8,1059
30,27,30,3136
27,29,31,3217
28,32,30,3321
23,25,24,2656
11,11,9,1156
11,11,10,1201
30,29,32,3314
31,32,35,3598
26,29,28,3064
19,21,19,2185
29,28,30,3162
24,24,23,2584
34,32,34,3605
28,30,27,3098
23,24,24,2612
19,21,23,2365
12,12,12,1352
17,20,18,2061
27,30,28,3126
22,25,26,2729
32,32,34,3571
27,28,30,3128
4,7,6,723
26,27,24,2796
9,9,9,1033
24,22,23,2496
26,26,24,2752
29,27,28,3028
15,14,17,1717
33,30,33,3455
16,16,19,1913
23,25,22,2566
29,26,28,2984
32,32,34,3571
19,19,19,2097
28,29,29,3144
17,14,14,1617
22,22,22,2416
27,28,27,2992
8,11,12,1239
25,25,28,2871
16,14,15,1645
3,6,7,707
22,23,24,2550
16,13,15,1601
9,8,12,1124
21,21,23,2400
25,24,26,2737
18,19,19,2080
25,24,24,2647
19,21,20,2230
21,21,21,2310
14,12,15,1522
5,6,5,651
11,12,9,1200
33,29,33,3411
10,6,10,963
31,33,30,3417
25,24,23,2602
6,7,5,713
4,6,5,634
7,8,7,864
9,8,8,944
30,29,31,3269
32,30,33,3437
16,16,15,1733
15,15,18,1806
23,25,27,2791
19,20,20,2186
32,34,31,3524
26,26,25,2797
4,5,4,545
30,27,31,3181
12,11,12,1308
27,27,27,2948
26,26,26,2842
24,22,26,2631
7,7,9,910
5,7,9,875
24,26,24,2717
11,14,14,1513
6,6,5,669
8,9,10,1061
10,9,9,1050
6,4,5,581
31,30,28,3195
16,15,15,1689
6,10,9,1025
30,27,28,3045
25,24,26,2737
31,32,31,3418
11,8,11,1114
2,2,3,333
11,10,11,1202
11,8,8,979
28,32,29,3276
29,26,28,2984
6,3,6,582
16,17,15,1777
19,20,21,2231
21,20,23,2356
22,23,24,2550
30,31,32,3402
15,13,13,1493
14,12,12,1387
25,27,25,2824
21,17,20,2089
26,25,27,2843
10,10,7,1004
27,28,26,2947
23,24,20,2432
9,10,6,942
13,11,11,1281
6,3,6,582
31,32,35,3598
11,9,8,1023
15,15,14,1626
21,21,21,2310
26,29,29,3109
25,28,26,2913
28,30,26,3053
9,12,8,1120
31,29,30,3241
5,6,9,831
28,27,26,2921
11,13,11,1334
23,24,22,2522
8,8,10,1017
9,5,8,812
10,10,11,1184
31,29,28,3151
23,22,22,2434
18,15,19,1904
21,19,21,2222
31,31,28,3239
7,9,7,908
29,29,27,3071
8,6,8,838
32,31,34,3526
21,22,21,2354
16,16,12,1598
26,28,29,3065
18,17,20,2037
7,4,4,553
13,11,15,1461
15,15,14,1626
13,12,16,1550
10,11,13,1318
15,15,17,1761
31,35,33,3640
35,34,32,3621
9,8,12,1124
27,29,30,3172
11,12,11,1290
4,2,5,458
9,6,7,811
18,15,16,1769
10,7,6,827
31,30,31,3330
11,14,14,1513
13,14,13,1503
26,27,28,2976
23,24,22,2522
10,12,11,1273
20,17,16,1891
4,3,6,547
23,20,20,2256
13,15,12,1502
9,10,7,987
3,3,5,485
20,19,17,2024
11,9,8,1023
7,5,5,642
5,7,3,605
24,26,23,2672
8,9,7,926
13,13,15,1549
4,3,4,457
4,6,5,634
2,2,3,333
31,29,27,3106
16,17,17,1867
32,32,35,3616
16,16,19,1913
30,28,28,3090
11,8,10,1069
19,18,20,2098
28,30,27,3098
3,5,7,663
5,8,6,785
21,22,21,2354
12,13,10,1306
17,17,19,1974
15,15,18,1806
8,7,7,838
20,19,17,2024
29,31,29,3249
24,26,25,2762
12,12,11,1307
26,30,26,3018
21,20,24,2401
26,28,27,2975
24,22,25,2586
14,15,12,1519
19,19,17,2007
25,29,25,2912
25,24,24,2647
20,24,22,2470
33,33,31,3497
31,32,32,3463
30,30,29,3223
31,30,33,3420
9,13,13,1389
10,13,13,1407
21,18,22,2223
12,13,10,1306
8,10,9,1060
33,31,29,3319
7,8,10,999
22,20,19,2193
12,15,13,1529
30,33,34,3580
15,17,15,1760
7,7,8,865
25,21,21,2379
12,10,10,1174
11,11,12,1291
7,11,8,1041
25,28,28,3003
9,10,6,942
23,24,23,2567
10,11,10,1183
27,26,29,2994
19,18,19,2053
22,24,22,2504
20,21,20,2248
24,23,26,2675
6,10,10,1070
16,20,19,2089
4,3,4,457
14,14,16,1655
27,27,29,3038
4,6,5,634
19,21,20,2230
11,12,12,1335
20,22,23,2427
8,6,5,703
22,22,24,2506
19,22,20,2274
10,10,12,1229
24,24,24,2629
26,24,23,2619
26,27,28,2976
24,22,21,2406
25,24,23,2602
30,27,27,3000
12,15,14,1574
18,19,20,2125
32,32,30,3390
26,24,22,2574
11,14,14,1513
34,32,31,3470
5,8,8,875
8,7,7,838
17,16,16,1795
15,19,17,1938
34,30,34,3517
20,20,20,2204
23,23,23,2523
12,10,12,1264
25,25,27,2826
3,5,6,618
9,8,12,1124
13,14,13,1503
3,7,4,616
22,23,23,2505
4,2,2,323
5,6,5,651
18,19,20,2125
28,25,27,2878
20,18,19,2070
33,31,33,3499
31,33,31,3462
11,12,12,1335
21,23,22,2443
19,19,19,2097
4,3,4,457
18,18,20,2081
20,22,20,2292
25,24,28,2827
22,23,22,2460
27,29,27,3037
24,26,24,2717
25,24,27,2782
23,22,24,2524
28,28,29,3100
24,27,25,2806
30,31,30,3312
10,11,9,1138
29,30,32,3340
15,15,15,1671
16,14,17,1735
30,27,28,3045
8,7,8,883
27,23,25,2682
28,30,32,3323
25,25,25,2736
16,15,18,1824
10,10,12,1229
21,22,21,2354
29,27,31,3163
5,6,5,651
8,8,7,882
24,26,24,2717
30,30,32,3358
10,11,14,1363
33,31,31,3409
13,13,12,1414
30,28,28,3090
7,8,7,864
16,17,19,1957
6,7,3,623
23,25,22,2566
23,25,26,2746
28,25,27,2878
29,31,33,3429
32,33,34,3615
21,18,22,2223
18,21,17,2078
6,4,6,626
32,33,31,3480
30,30,32,3358
28,31,30,3277
30,30,31,3313
21,21,22,2355
28,28,31,3190
12,11,12,1308
9,9,10,1078
20,22,21,2337
20,17,20,2071
13,17,16,1770
16,14,12,1510
15,16,15,1716
9,13,9,1209
5,5,8,742
14,17,15,1742
33,29,32,3366
11,11,11,1246
20,20,22,2294
18,18,20,2081
11,11,12,1291
28,30,30,3233
32,31,28,3256
21,19,20,2177
30,27,27,3000
31,31,27,3194
33,30,34,3500
21,21,24,2445
32,32,32,3481
21,22,21,2354
7,7,10,955
29,27,28,3028
6,4,4,536
12,10,12,1264
7,4,5,598
2,5,6,600
10,12,9,1183
19,22,19,2229
21,20,20,2221
28,26,27,2922
31,35,31,3550
9,10,9,1077
25,26,25,2780
30,27,27,3000
10,6,6,783
21,24,24,2577
17,17,20,2019
30,30,31,3313
23,21,21,2345
26,23,25,2665
23,22,24,2524
14,13,15,1566
27,25,27,2860
28,29,30,3189
20,20,18,2114
9,7,10,990
6,4,6,626
26,28,29,3065
6,5,7,715
18,18,16,1901
3,4,5,529
20,21,23,2383
23,24,25,2657
14,14,15,1610
10,8,9,1006
24,25,23,2628
14,13,14,1521
5,7,4,650
7,7,6,775
19,20,21,2231
27,28,26,2947
20,20,18,2114
8,9,8,971
33,34,34,3676
32,30,29,3257
29,29,26,3026
9,10,11,1167
29,27,27,2983
8,12,10,1193
7,4,6,643
18,19,19,2080
17,16,14,1705
4,8,4,677
11,11,14,1381
17,18,18,1973
23,25,21,2521
21,19,19,2132
32,31,33,3481
33,29,29,3231
34,32,32,3515
7,11,9,1086
27,26,29,2994
12,15,14,1574
11,11,13,1336
7,8,6,819
19,16,18,1920
22,22,19,2281
31,28,32,3287
22,21,23,2417
9,10,8,1032
8,11,10,1149
4,5,7,680
19,18,17,1963
25,28,26,2913
21,23,22,2443
10,12,13,1363
7,8,6,819
21,25,24,2621
6,5,2,490
18,15,16,1769
12,13,13,1441
19,19,21,2187
13,15,13,1547
16,18,19,2001
28,31,32,3367
19,16,15,1785
11,14,13,1468
30,31,32,3402
11,10,13,1292
24,22,22,2451
18,17,18,1947
28,31,30,3277
8,7,8,883
7,8,6,819
22,23,23,2505
6,4,8,716
11,14,11,1378
10,9,13,1230
19,16,17,1875
11,10,12,1247
24,24,27,2764
14,13,15,1566
8,7,7,838
31,32,30,3373
25,26,25,2780
5,3,5,519
22,20,20,2238
12,9,9,1085
23,23,24,2568
17,21,21,2241
32,29,30,3258
12,11,11,1263
5,2,5,475
31,33,31,3462
29,30,30,3250
18,14,18,1814
16,14,12,1510
12,13,9,1261
27,25,26,2815
8,8,10,1017
26,27,26,2886
16,15,15,1689
34,31,35,3606
14,12,13,1432
33,32,31,3453
20,21,20,2248
4,4,4,501
29,27,27,2983
28,31,28,3187
21,21,19,2220
17,15,17,1796
28,26,28,2967
10,9,10,1095
33,35,33,3675
18,19,18,2035
34,31,33,3516
23,21,23,2435
27,28,27,2992
26,29,26,2974
25,24,25,2692
29,28,29,3117
22,24,25,2640
16,18,19,2001
23,25,26,2746
27,25,28,2905
17,18,15,1838
21,22,22,2399
13,11,12,1326
28,31,31,3322
14,14,15,1610
15,16,16,1761
19,16,16,1830
31,29,30,3241
8,7,7,838
5,7,6,740
16,18,20,2046
32,32,31,3435
14,16,12,1563
12,15,16,1664
13,12,16,1550
25,27,23,2734
19,16,16,1830
14,16,15,1698
21,23,25,2578
27,25,28,2905
20,24,21,2425
29,29,29,3161
5,8,8,875
18,18,19,2036
25,22,25,2603
22,23,22,2460
7,5,6,687
10,10,12,1229
9,9,11,1123
7,6,10,911
17,20,16,1971
20,17,18,1981
22,20,23,2373
33,32,31,3453
17,18,20,2063
23,25,22,2566
19,19,17,2007
27,24,23,2636
27,26,25,2814
29,30,29,3205
10,6,8,873
21,21,21,2310
10,9,8,1005
7,10,10,1087
14,13,13,1476
7,5,9,822
14,16,13,1608
6,7,7,803
27,24,26,2771
29,31,29,3249
7,10,9,1042
30,27,27,3000
33,31,32,3454
7,5,6,687
4,5,7,680
9,13,12,1344
25,25,23,2646
2,4,2,376
27,25,26,2815
18,14,17,1769
29,33,31,3428
29,33,32,3473
10,13,11,1317
30,28,31,3225
31,32,31,3418
5,6,8,786
31,33,29,3372
14,16,17,1788
14,10,12,1299
5,7,8,830
12,11,10,1218
17,15,14,1661
29,30,32,3340
30,30,32,3358
13,13,13,1459
28,29,25,2964
27,27,28,2993
30,34,34,3624
30,30,29,3223
12,14,11,1395
35,31,34,3579
19,18,22,2188
20,19,23,2295
20,23,23,2471
31,34,34,3641
24,22,24,2541
15,14,16,1672
18,19,18,2035
23,26,23,2655
34,32,35,3650
27,29,27,3037
30,27,27,3000
31,30,31,3330
28,28,27,3010
5,6,4,606
21,19,19,2132
19,21,21,2275
14,12,12,1387
18,18,21,2126
29,31,29,3249
23,26,25,2745
17,18,16,1883
19,19,20,2142
27,24,25,2726
4,3,6,547
26,25,27,2843
9,8,8,944
24,25,28,2853
22,22,23,2461
8,9,6,881
6,3,4,492
28,29,32,3279
23,25,23,2611
19,16,20,2010
20,22,22,2382
14,14,16,1655
22,21,20,2282
10,10,9,1094
12,9,11,1175
14,15,12,1519
3,6,3,527
29,32,31,3383
10,11,10,1183
6,5,8,760
11,12,10,1245
9,9,10,1078
17,20,21,2197
32,30,29,3257
30,32,28,3266
21,22,23,2444
12,11,15,1443
30,30,31,3313
22,22,23,2461
7,9,9,998
27,26,25,2814
9,10,9,1077
28,29,28,3099
8,9,8,971
6,2,5,493
31,30,29,3240
30,31,33,3447
31,27,30,3153
19,18,17,1963
5,4,6,608
14,14,12,1475
14,16,17,1788
10,10,7,1004
3,4,6,574
12,10,13,1309
19,17,16,1874
31,29,31,3286
13,16,16,1726
28,28,32,3235
5,3,4,474
9,8,9,989
22,25,22,2549
10,11,11,1228
8,5,8,794
33,31,32,3454
34,33,32,3559
16,12,15,1557
7,4,7,688
23,25,24,2656
22,21,21,2327
8,7,10,973
7,8,6,819
31,30,28,3195
29,27,27,2983
29,26,26,2894
14,12,13,1432
32,29,29,3213
28,28,32,3235
12,10,12,1264
22,23,21,2415
22,21,22,2372
18,20,20,2169
9,8,6,854
14,14,14,1565
22,23,24,2550
4,5,4,545
11,13,14,1469
19,17,17,1919
10,13,14,1452
11,10,9,1112
33,34,31,3541
11,12,9,1200
20,20,22,2294
30,31,34,3492
6,6,10,894
12,16,13,1573
17,16,17,1840
5,3,4,474
10,8,8,961
29,30,29,3205
16,14,17,1735
32,31,34,3526
17,14,15,1662
11,12,12,1335
16,13,16,1646
29,28,27,3027
19,19,16,1962
9,9,8,988
32,32,31,3435
12,11,9,1173
28,32,30,3321
7,5,4,597
18,16,14,1723
31,32,30,3373
14,13,12,1431
16,16,15,1733
27,28,27,2992
28,31,29,3232
14,14,12,1475
19,22,19,2229
4,7,7,768
9,7,6,810
9,8,8,944
3,4,5,529
4,2,6,503
7,8,10,999
14,16,16,1743
21,21,24,2445
29,32,31,3383
21,22,21,2354
14,14,16,1655
27,26,25,2814
28,30,30,3233
3,6,3,527
24,23,24,2585
29,26,27,2939
20,20,23,2339
32,29,31,3303
10,11,13,1318
13,10,14,1371
14,15,15,1654
6,5,5,625
3,4,3,439
17,16,14,1705
27,28,24,2857
4,5,7,680
26,26,25,2797
27,27,28,2993
4,4,5,546
11,12,12,1335
32,28,32,3304
21,23,19,2308
27,28,30,3128
32,33,34,3615
5,4,8,698
26,27,27,2931
12,9,13,1265
12,12,12,1352
27,27,27,2948
20,20,23,2339
3,5,4,528
16,16,15,1733
21,20,22,2311
21,18,21,2178
20,19,22,2249
30,28,30,3180
26,23,23,2575
4,5,2,455
6,6,4,624
14,17,16,1787
12,11,9,1173
5,6,4,607
7,8,7,864
20,18,19,2070
11,9,12,1203
14,17,17,1832
12,12,14,1442
11,12,12,1335
9,11,9,1121
29,27,29,3073
19,21,19,2185
12,9,12,1220
25,25,25,2736
8,9,9,1016
24,24,23,2584
23,26,24,2700
33,30,34,3500
25,27,26,2869
15,13,12,1448
29,31,29,3249
18,18,19,2036
32,34,31,3523
6,6,6,714
26,28,28,3020
16,19,18,2000
14,14,10,1385
19,19,19,2097
22,20,23,2373
32,32,33,3525
15,13,15,1584
25,23,25,2647
33,31,32,3454
9,11,11,1211
35,33,32,3576
31,32,30,3373
17,17,17,1884
6,7,5,713
28,25,26,2833
25,24,26,2737
14,10,13,1344
28,28,28,3055
24,24,27,2764
20,20,21,2249
32,28,32,3304
7,8,8,909
10,6,9,918
26,23,24,2620
12,12,12,1352
9,11,9,1121
18,17,18,1947
26,26,27,2887
19,20,20,2186
33,29,30,3276
4,3,2,367
4,4,4,501
18,17,20,2037
7,5,7,732
11,14,13,1468
19,20,18,2096
4,5,7,680
10,9,11,1141
30,32,32,3446
31,33,32,3507
15,17,14,1715
31,32,31,3418
4,7,6,723
33,30,31,3365
10,9,8,1006
22,22,22,2416
7,6,8,821
24,24,21,2494
11,12,11,1290
24,21,21,2362
11,9,9,1068
4,4,6,591
31,28,30,3197
22,18,19,2105
6,3,4,492
33,34,31,3541
26,25,27,2843
2,5,5,556
30,30,31,3313
7,4,7,688
28,28,24,2875
31,33,31,3462
28,30,30,3233
12,10,9,1129
8,12,9,1148
21,21,18,2175
19,19,20,2142
4,6,3,544
8,7,8,883
16,18,16,1866
22,20,21,2283
19,21,22,2320
21,25,24,2621
28,27,30,3101
32,32,33,3525
6,5,9,805
30,31,28,3222
24,25,25,2718
26,22,25,2621
26,29,30,3154
13,9,9,1103
27,29,29,3126
14,18,17,1876
17,15,18,1841
25,24,25,2692
28,30,28,3143
6,4,2,446
27,30,30,3215
24,24,26,2719
26,22,22,2486
25,24,24,2647
14,13,15,1566
21,22,20,2309
11,12,11,1290
14,16,17,1788
13,13,11,1369
6,6,3,579
23,23,23,2523
16,15,16,1734
8,9,9,1016
29,29,28,3116
7,8,11,1044
12,11,9,1173
21,21,20,2265
25,27,24,2779
15,16,16,1761
5,5,5,608
8,9,8,971
29,31,29,3249
14,13,13,1476
17,13,16,1663
13,14,10,1368
21,19,19,2132
24,23,23,2540
21,20,21,2266
9,13,13,1389
17,17,15,1794
9,5,7,767
14,18,14,1741
32,32,33,3525
8,8,5,792
11,9,8,1023
28,24,25,2744
19,20,17,2051
33,32,29,3363
25,24,23,2602
13,12,11,1325
31,31,29,3284
4,8,4,677
4,7,7,768
6,7,5,713
9,12,8,1120
2,6,3,510
13,10,13,1327
24,25,24,2673
31,33,32,3507
30,30,34,3448
27,26,23,2724
13,10,12,1282
9,9,12,1168
23,21,23,2435
12,10,12,1264
13,14,12,1458
26,22,24,2576
16,18,18,1956
28,24,28,2879
22,21,23,2417
13,9,9,1103
10,8,6,871
6,8,8,892
7,7,6,775
6,7,4,668
20,19,20,2160
3,3,3,395
14,14,15,1610
18,19,15,1900
14,13,15,1566
9,13,13,1389
17,18,19,2018
19,16,19,1965
22,19,20,2194
28,28,27,3010
27,27,26,2903
17,15,16,1751
21,25,23,2576
21,21,20,2265
15,15,16,1717
7,7,5,730
8,5,5,660
30,31,31,3357
28,28,28,3055
16,14,15,1645
15,15,16,1717
17,17,18,1929
33,34,31,3541
15,15,17,1762
15,17,15,1760
22,19,23,2329
8,5,7,750
34,33,30,3469
31,29,30,3241
26,25,25,2753
11,13,13,1424
28,27,29,3056
24,24,26,2719
5,9,8,919
18,20,16,1989
23,23,24,2568
17,14,18,1797
31,29,30,3241
34,35,34,3737
29,29,27,3071
26,27,26,2886
17,18,21,2108
9,7,11,1035
26,26,22,2662
11,13,13,1424
22,23,20,2370
34,33,31,3514
11,11,9,1156
16,18,19,2001
9,10,12,1212
2,3,6,512
14,11,13,1388
14,15,15,1654
33,30,33,3455
14,18,14,1741
25,27,25,2824
26,25,25,2753
24,23,20,2405
33,33,31,3497
30,31,29,3267
26,27,26,2886
27,27,29,3038
11,12,10,1245
29,29,26,3026
15,18,15,1804
26,26,28,2932
32,33,29,3389
13,11,11,1281
6,4,5,581
29,33,31,3427
24,23,24,2585
16,14,17,1735
17,19,17,1972
23,20,23,2391
21,22,22,2399
34,34,31,3558
31,33,31,3462
31,31,30,3329
11,10,10,1157
23,25,22,2566
5,4,7,654
21,21,23,2400
14,16,12,1563
11,13,13,1424
2,6,6,645
22,21,21,2327
16,16,15,1733
33,32,29,3363
25,25,26,2781
18,19,20,2125
3,2,4,396
16,14,12,1510
17,18,20,2063
30,31,31,3357
11,11,9,1156
17,19,16,1927
27,25,26,2815
20,20,18,2114
6,8,9,937
18,15,16,1769
12,9,10,1130
31,32,33,3508
25,27,27,2914
12,13,11,1351
26,25,26,2798
9,11,13,1301
23,20,22,2346
17,17,19,1974
15,12,16,1584
14,15,14,1609
8,8,10,1017
24,27,23,2716
4,5,7,680
33,33,34,3632
14,14,13,1520
26,27,30,3066
32,33,34,3614
28,27,28,3011
7,6,8,821
21,22,20,2309
13,13,13,1459
30,31,32,3402
31,35,33,3640
22,24,24,2594
6,6,5,669
31,33,32,3507
2,6,2,465
14,10,11,1254
28,26,26,2877
8,4,7,706
9,11,11,1211
14,12,13,1432
6,6,9,849
24,25,25,2718
26,27,23,2751
33,30,32,3410
33,34,31,3541
21,22,23,2444
11,10,11,1202
5,8,8,875
17,16,17,1840
19,18,20,2098
10,10,9,1095
13,14,12,1458
30,29,28,3133
18,18,18,1991
25,21,23,2469
14,17,17,1832
19,21,21,2275
17,13,15,1618
7,7,9,910
31,33,31,3462
23,24,24,2612
31,29,30,3241
22,21,19,2237
29,27,28,3028
29,30,31,3295
22,22,21,2371
33,32,32,3498
10,8,6,871
7,7,8,865
14,17,15,1742
16,20,18,2044
4,4,7,636
20,18,16,1935
19,19,19,2097
4,5,6,635
9,7,10,990
16,20,17,1999
32,32,31,3435
20,20,18,2114
6,7,3,623
20,19,21,2205
10,10,8,1050
16,16,14,1688
24,20,21,2318
28,26,28,2967
32,32,31,3435
18,21,17,2078
10,10,11,1185
13,13,11,1369
14,15,13,1564
5,5,6,653
5,7,5,696
13,10,12,1282
9,9,11,1123
16,17,18,1912
15,13,14,1538
32,29,32,3348
13,9,9,1103
29,32,30,3338
6,7,7,803
29,29,26,3026
8,9,8,971
29,30,32,3340
31,35,33,3640
28,27,26,2921
6,6,10,894
31,30,32,3375
16,16,19,1913
21,20,21,2266
32,32,33,3525
23,25,23,2611
9,10,10,1122
19,23,23,2453
3,3,5,485
32,34,32,3568
30,32,33,3491
24,24,20,2449
18,14,14,1635
23,24,24,2612
21,20,19,2176
13,14,14,1548
13,14,11,1413
33,33,33,3587
13,14,10,1368
7,6,6,731
7,10,7,952
6,6,4,624
24,22,21,2406
19,15,17,1831
21,22,24,2489
8,12,10,1193
26,23,23,2575
29,27,30,3118
21,19,20,2177
6,7,9,893
35,32,34,3622
31,30,34,3465
9,10,13,1257
10,9,12,1186
33,33,34,3632
32,33,33,3569
32,33,33,3569
27,27,25,2858
32,28,30,3214
25,24,26,2737
6,7,7,803
29,33,29,3337
25,26,24,2735
4,6,3,544
12,13,13,1441
23,20,22,2346
9,11,8,1076
19,17,17,1919
7,10,7,952
20,22,18,2202
16,14,12,1510
25,28,27,2958
21,23,19,2308
25,25,24,2691
35,32,32,3532
25,22,21,2423
4,4,4,501
19,20,20,2186
6,10,9,1025
31,30,30,3285
30,30,30,3268
16,18,16,1866
17,15,14,1661
6,5,7,715
9,8,5,809
9,6,7,811
13,15,16,1682
31,29,32,3331
28,28,32,3235
7,8,6,819
34,30,33,3472
30,31,30,3312
32,31,32,3436
28,28,28,3055
6,10,9,1025
13,11,14,1416
18,22,18,2167
31,29,30,3241
21,19,18,2087
16,19,16,1910
10,12,9,1183
32,30,33,3437
24,25,26,2763
12,11,14,1398
8,11,11,1194
15,14,15,1628
29,32,31,3383
28,30,27,3098
22,22,26,2596
20,19,18,2070
5,5,9,788
33,32,30,3408
25,25,25,2736
26,24,26,2754
25,26,24,2735
31,31,33,3464
7,8,5,774
27,26,24,2769
24,23,24,2585
28,28,27,3010
17,17,17,1884
20,22,21,2337
13,12,12,1370
4,4,3,456
17,13,14,1573
8,10,11,1150
14,14,17,1700
6,7,7,803
14,15,15,1654
26,26,25,2797
21,19,18,2087
20,20,19,2159
15,16,14,1671
25,28,25,2868
34,30,32,3427
16,18,16,1866
10,10,10,1140
17,17,16,1839
16,12,12,1422
10,12,11,1273
17,17,18,1929
5,2,2,340
26,24,26,2754
14,15,16,1699
26,29,26,2974
9,6,6,766
33,29,30,3276
30,33,31,3445
17,18,20,2063
13,16,13,1591
35,31,34,3578
14,12,14,1477
22,23,25,2595
21,23,24,2533
6,7,8,848
4,3,5,502
23,23,19,2343
28,26,25,2832
26,29,28,3064
27,28,30,3127
12,10,9,1129
11,8,10,1069
23,24,24,2612
7,6,8,821
26,25,27,2843
26,27,27,2931
15,19,15,1848
9,6,9,901
33,32,31,3453
17,15,16,1751
4,5,5,590
15,16,17,1806
29,28,28,3072
2,5,6,601
29,31,29,3249
6,9,10,1026
15,17,13,1670
7,3,3,464
30,32,31,3401
24,24,24,2629
29,30,30,3250
28,26,24,2787
25,27,24,2779
30,30,28,3178
23,26,23,2655
7,3,6,599
28,32,30,3321
13,12,12,1370
11,9,10,1113
9,12,8,1120
17,21,19,2151
8,11,12,1239
21,17,20,2089
20,20,23,2339
16,15,15,1689
35,32,33,3577
21,21,21,2310
17,17,20,2019
4,4,5,546
8,8,8,927
5,5,3,518
23,23,25,2613
25,28,24,2823
21,22,23,2444
17,15,17,1796
33,29,30,3276
3,3,4,440
16,18,17,1911
9,8,7,899
16,16,13,1643
27,25,27,2860
18,18,20,2081
11,8,11,1114
18,21,17,2078
21,23,24,2533
17,20,16,1971
9,9,10,1078
9,11,10,1166
19,20,19,2141
22,26,23,2638
14,12,13,1432
14,13,14,1521
27,25,25,2770
21,24,20,2397
12,10,12,1264
23,26,23,2655
21,23,23,2488
33,33,30,3452
13,14,13,1503
14,14,14,1565
17,17,19,1974
21,22,23,2444
31,30,31,3330
10,13,14,1452
12,16,13,1574
28,27,29,3056
10,11,11,1229
24,25,26,2763
24,24,27,2764
19,19,22,2232
6,8,6,802
11,9,13,1248
14,15,15,1654
7,5,7,732
31,31,27,3194
27,29,27,3036
24,25,25,2718
20,21,23,2383
14,13,15,1566
19,20,18,2096
3,3,3,395
6,3,3,447
17,17,14,1749
12,10,13,1309
13,13,14,1504
6,6,7,759
12,10,11,1219
22,18,20,2150
9,6,7,811
18,16,15,1768
27,27,29,3038
3,2,6,486
26,25,26,2798
30,31,29,3267
12,9,10,1130
7,6,6,731
13,10,9,1147
21,21,18,2175
5,6,5,652
7,6,3,596
17,15,13,1616
15,18,16,1849
15,17,15,1760
10,10,13,1275
23,24,23,2567
18,20,17,2034
7,5,5,642
26,25,24,2708
18,18,16,1901
8,4,6,661
23,23,21,2433
33,31,30,3364
21,20,18,2131
17,18,16,1883
28,27,29,3056
7,6,6,731
7,4,5,598
10,13,12,1362
13,10,13,1327
13,15,16,1682
33,31,32,3454
23,22,24,2524
28,29,28,3099
18,16,19,1948
26,29,26,2974
32,30,32,3392
15,14,15,1628
32,31,33,3481
3,4,5,529
23,23,25,2613
31,31,30,3329
19,19,18,2052
10,9,7,961
15,14,12,1493
15,14,14,1583
16,16,13,1643
33,33,32,3542
18,17,19,1992
31,28,28,3107
26,23,27,2755
28,31,30,3277
9,7,5,765
22,25,25,2683
29,27,25,2893
21,23,24,2533
30,31,30,3312
12,15,14,1575
19,22,19,2229
30,27,29,3090
16,13,13,1511
23,24,22,2522
18,21,19,2168
13,13,11,1369
24,24,23,2584
21,23,25,2578
10,8,10,1052
12,10,9,1129
17,17,19,1974
15,15,15,1672
19,21,20,2230
30,28,27,3044
3,3,7,575
24,22,22,2451
6,6,9,849
29,27,30,3118
25,24,23,2602
24,26,24,2717
10,11,13,1319
30,28,31,3224
18,15,15,1724
4,4,7,636
25,24,23,2602
18,20,22,2259
29,32,28,3248
19,18,17,1963
8,9,5,836
28,32,29,3276
7,9,6,863
30,32,31,3401
35,35,35,3800
15,16,16,1761
20,17,18,1981
13,13,13,1459
21,23,24,2533
29,29,30,3206
16,13,15,1601
12,12,12,1352
13,12,13,1415
8,9,5,836
29,29,25,2981
26,26,24,2752
17,17,18,1929
23,19,21,2257
10,10,9,1095
30,32,30,3356
24,26,24,2717
3,4,2,394
5,8,8,875
15,14,14,1583
13,14,15,1593
17,20,21,2197
12,12,12,1352
22,23,23,2505
21,23,23,2488
18,20,21,2214
33,34,31,3541
17,15,14,1661
22,22,22,2416
25,24,26,2737
5,5,9,788
11,12,12,1335
32,35,34,3702
9,10,10,1122
19,19,18,2052
18,18,19,2036
29,32,32,3428
22,20,21,2283
6,3,3,447
35,35,35,3800
27,26,28,2949
20,22,20,2292
31,33,30,3417
12,8,12,1176
21,24,23,2532
27,29,30,3171
23,24,24,2612
30,28,29,3134
19,18,16,1918
18,20,21,2214
29,29,26,3026
7,7,3,640
25,25,26,2781
7,7,9,910
31,33,32,3507
26,25,28,2888
32,29,30,3258
6,7,7,803
27,31,27,3124
33,32,33,3543
15,15,12,1537
16,15,14,1644
18,18,16,1901
34,32,33,3560
